Timestamp,I am 18+ and I consent to anonymous data collection for academic purposes only.,Country/Region,Primary role,Age (years),Gender (optional),Which wellness/mental health apps have you used in the last 6 months? (select all that apply),How often do you journal?,How often do you chat with an AI companion for support?,Typical journaling session length (minutes),How often do you journal late at night (after 11pm)?,Average sleep hours per night (past 2 weeks),Average number of meetings/classes per day (past 2 weeks),How many deadlines/exams in the next 7 days?,"In the last 2 weeks, how often did you feel overwhelmed?","In the last 2 weeks, how often did you feel things were going your way? (reverse-scored)","In the last 2 weeks, how often did you feel confident about handling personal problems? (reverse-scored)","In the last 2 weeks, how often did you feel difficulties were piling up too high?",Overall mood today,Which emotions did you often experience in the last week? (select all that apply),I am concerned about privacy of my journals.,I prefer on-device processing even if features are limited.,I am okay with personalized nudges if they help my wellbeing.,I am willing to share anonymized analytics for research.,What would you want from a wellbeing companion? (open text),Any concerns about such apps? (open text)
08/23/2025 05:01:00,Agree,India,Researcher,39,Male,"Reflectly, Calm, Daylio, Moodpath, None, Youper, Insight Timer, Headspace, MindShift, Wysa, Stoic, Replika",2-3x/week,Never,6-10,Never,5 hours,3-4,5,Daily,Rarely,Weekly,Weekly,Negative,"Grateful, Sadness, Joy, Peaceful",Agree,Strongly disagree,Strongly agree,Agree,Mood tracking,Privacy concerns
08/24/2025 06:58:00,Agree,India,Working Professional,49,Male,"Daylio, Reflectly, Youper, Headspace, Replika, Moodpath, Sanvello, Jour, Calm, Stoic, MindShift, None",Sometimes,Never,30+,Always,7 hours,5-6,2,Never,Sometimes,Always,2-3x/week,Negative,"Anxiety, Anger, Stressed, Joy, Frustrated",Neutral,Neutral,Disagree,Strongly agree,Voice input,Lack of human connection
08/22/2025 15:47:00,Agree,India,Working Professional,20,Non-binary,"MindDoc, None, MindShift, Headspace, Daylio, Stoic, Moodpath, Youper",Weekly,Always,0,2-3x/week,7 hours,1-2,5,Never,Rarely,Sometimes,2-3x/week,Negative,"Peaceful, Tired, Anxiety, Hopeful",Neutral,Agree,Neutral,Strongly agree,Community support,Data security
08/23/2025 00:31:00,Agree,India,Student,33,Female,"MindShift, Youper, Insight Timer, Calm, None, Sanvello, MindDoc, Daylio, Stoic, Replika, Jour, Headspace, Moodpath, Reflectly, Wysa",Weekly,Daily,6-10,2-3x/week,7 hours,1-2,6+,Always,Sometimes,Rarely,Rarely,Negative,"Grateful, Lonely",Strongly disagree,Agree,Strongly agree,Strongly disagree,Offline functionality,Other
08/21/2025 11:15:00,Agree,India,Freelancer,64,Non-binary,"Insight Timer, Stoic, Wysa, Headspace, Replika",Weekly,Sometimes,21-30,Never,9 hours,9+,5,Sometimes,Weekly,Sometimes,Always,Neutral,"Calm, Sadness, Frustrated",Strongly disagree,Agree,Disagree,Neutral,Better privacy controls,Over-reliance on AI
08/24/2025 02:01:00,Agree,India,Other,34,Prefer not to say,"Youper, Stoic, Moodpath, MindShift, Insight Timer, Headspace, MindDoc, Daylio, Replika, None, Reflectly, Sanvello, Wysa, Jour, Calm",2-3x/week,2-3x/week,0,Sometimes,5 hours,9+,4,Rarely,Rarely,Weekly,Never,Positive,"Tired, Anxiety",Agree,Strongly agree,Strongly disagree,Neutral,Progress tracking,Stigma around mental health apps
08/22/2025 22:57:00,Agree,India,Other,27,Male,"Calm, Youper, Daylio, MindShift",2-3x/week,Sometimes,0,Always,4 hours,1-2,2,Sometimes,2-3x/week,Sometimes,Rarely,Negative,"Calm, Lonely, Anxiety, Hopeful",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Professional support integration,Privacy concerns
08/22/2025 15:19:00,Agree,India,Freelancer,24,Non-binary,"Reflectly, Daylio, Sanvello, Stoic, MindShift",2-3x/week,Daily,1-5,Weekly,10+ hours,7-8,5,Rarely,Daily,2-3x/week,Rarely,Positive,"Tired, Excited",Agree,Strongly disagree,Strongly agree,Disagree,Community support,Stigma around mental health apps
08/23/2025 03:23:00,Agree,India,Healthcare Worker,48,Male,"Sanvello, Insight Timer, Youper, Wysa, None, Reflectly, Headspace, Stoic, Moodpath, MindShift, Calm, Jour, Daylio",Daily,Never,21-30,Sometimes,10 hours,9+,1,Never,Never,2-3x/week,Rarely,Neutral,"Stressed, Calm, Joy, Tired, Lonely",Disagree,Disagree,Disagree,Neutral,Integration with other apps,AI accuracy
08/23/2025 00:51:00,Agree,India,Healthcare Worker,21,Prefer not to say,"Calm, Replika, Daylio, Stoic, Insight Timer, Jour, Wysa, Reflectly, MindDoc, Moodpath, Youper, Headspace, MindShift, None",Rarely,Never,30+,Weekly,10+ hours,3-4,2,Sometimes,Weekly,Rarely,Never,Neutral,"Overwhelmed, Calm",Agree,Agree,Neutral,Neutral,Better privacy controls,Cost
08/21/2025 05:12:00,Agree,India,Teacher,34,Male,"Calm, Wysa, Daylio",Weekly,Always,1-5,Always,10 hours,5-6,6+,Weekly,Never,Never,2-3x/week,Negative,"Joy, Anxiety, Lonely",Strongly disagree,Strongly agree,Disagree,Strongly disagree,Community support,Cost
08/23/2025 14:58:00,Agree,India,Healthcare Worker,25,Non-binary,"Wysa, Headspace, Jour",Daily,2-3x/week,30+,Always,5 hours,9+,2,Rarely,Sometimes,Never,Never,Positive,"Joy, Tired",Strongly agree,Agree,Disagree,Strongly agree,Journaling prompts,Privacy concerns
08/21/2025 11:47:00,Agree,India,Working Professional,62,Male,"Replika, Calm, Sanvello, Moodpath, Youper, Jour, MindDoc",Always,2-3x/week,30+,Weekly,10+ hours,0,4,Never,Weekly,Daily,Always,Positive,"Anger, Grateful",Disagree,Disagree,Disagree,Strongly disagree,Mood tracking,Cost
08/24/2025 08:51:00,Agree,India,Student,22,Prefer not to say,"Wysa, Sanvello, Replika, Insight Timer, Youper, Headspace, Daylio, Reflectly, None, Moodpath, Stoic",Weekly,Sometimes,16-20,Rarely,6 hours,5-6,3,Daily,Never,Never,Rarely,Positive,"Anxiety, Hopeful, Lonely",Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Integration with other apps,Addiction to apps
08/24/2025 08:06:00,Agree,India,Teacher,64,Female,"None, Calm, Stoic, Youper",Rarely,Rarely,6-10,Rarely,9 hours,0,2,Weekly,Sometimes,Rarely,Sometimes,Negative,"Grateful, Excited, Anger",Neutral,Agree,Strongly disagree,Disagree,Progress tracking,Lack of human connection
08/26/2025 06:42:00,Agree,India,Healthcare Worker,28,Prefer not to say,"Calm, Moodpath, MindDoc, Wysa, Daylio, Headspace, Jour, MindShift, Sanvello, Replika, Insight Timer, Stoic, None",Always,Never,30+,Weekly,9 hours,1-2,4,2-3x/week,Daily,2-3x/week,Always,Positive,"Sadness, Hopeful, Anger",Agree,Strongly disagree,Strongly disagree,Disagree,Integration with other apps,Cost
08/23/2025 18:31:00,Agree,India,Healthcare Worker,50,Male,"MindShift, Youper, Replika, MindDoc, Headspace, Daylio",2-3x/week,2-3x/week,30+,Always,8 hour sleep,1-2,1,Rarely,Daily,Never,Never,Neutral,"Sadness, Lonely, Tired, Overwhelmed, Anxiety",Strongly disagree,Agree,Agree,Neutral,Mood tracking,Data security
08/22/2025 16:43:00,Agree,India,Healthcare Worker,34,Non-binary,"Calm, None, Moodpath, Youper, Headspace, Daylio, Reflectly, Sanvello, MindShift, MindDoc, Wysa, Replika, Stoic, Insight Timer, Jour",Daily,Always,30+,Sometimes,10 hours,9+,6+,Weekly,Always,Sometimes,Weekly,Positive,"Calm, Excited",Neutral,Agree,Strongly agree,Agree,Better privacy controls,None
08/21/2025 23:39:00,Agree,India,Healthcare Worker,60,Prefer not to say,Sanvello,Never,2-3x/week,1-5,Weekly,7 hours,9+,4,Daily,Always,2-3x/week,Daily,Positive,"Overwhelmed, Calm, Anxiety, Hopeful",Neutral,Agree,Disagree,Strongly agree,Progress tracking,None
08/25/2025 19:49:00,Agree,India,Freelancer,54,Non-binary,"None, Reflectly, Insight Timer, Calm, Sanvello, Replika, Moodpath, Headspace, Stoic, Daylio, Youper, MindDoc",Daily,Daily,0,Never,5 hours,5-6,6+,Sometimes,Never,Daily,Weekly,Neutral,"Peaceful, Lonely, Calm",Agree,Neutral,Agree,Agree,Progress tracking,Technical issues
08/26/2025 20:41:00,Agree,India,Researcher,46,Female,"Daylio, MindDoc, Headspace, Jour, Insight Timer, Moodpath, Replika, Sanvello, None, Stoic, MindShift",Daily,Sometimes,11-15,Never,8 hour sleep,7-8,0,Always,Always,Always,2-3x/week,Positive,"Excited, Calm, Sadness, Lonely",Strongly disagree,Strongly agree,Strongly disagree,Neutral,Professional support integration,Privacy concerns
08/22/2025 04:03:00,Agree,India,Working Professional,39,Female,"None, Wysa, Youper, Daylio, Jour, Replika, Insight Timer, Moodpath, MindShift, MindDoc, Headspace, Sanvello, Calm, Reflectly, Stoic",Always,Daily,1-5,Sometimes,10 hours,3-4,4,Sometimes,Always,Always,Sometimes,Positive,"Overwhelmed, Peaceful, Tired, Lonely",Agree,Disagree,Disagree,Agree,More personalization,Addiction to apps
08/23/2025 04:53:00,Agree,India,Other,43,Non-binary,"Reflectly, Replika, Jour, MindShift, Stoic, Insight Timer, Headspace, Calm, Daylio, Moodpath",Daily,Always,16-20,Daily,8 hour sleep,0,0,Never,Rarely,Never,Weekly,Negative,"Frustrated, Stressed, Joy",Neutral,Strongly agree,Neutral,Strongly agree,Journaling prompts,Cost
08/23/2025 09:45:00,Agree,India,Other,48,Male,"Jour, Youper, Sanvello, MindShift, Calm, Reflectly, Headspace, Moodpath, Replika, Wysa, Stoic",Sometimes,Daily,6-10,2-3x/week,5 hours,3-4,1,Weekly,Never,Daily,Weekly,Neutral,"Anger, Excited, Frustrated, Sadness, Overwhelmed",Strongly agree,Strongly disagree,Agree,Strongly agree,Better AI responses,Cost
08/25/2025 06:57:00,Agree,India,Working Professional,60,Prefer not to say,"Replika, Headspace, Reflectly, Moodpath, MindShift, Sanvello",Never,Rarely,16-20,Daily,8 hour sleep,1-2,0,Sometimes,Rarely,Weekly,2-3x/week,Positive,"Frustrated, Lonely, Anxiety",Disagree,Strongly disagree,Agree,Agree,Better UI/UX,Privacy concerns
08/23/2025 06:06:00,Agree,India,Freelancer,57,Female,"None, Moodpath, MindDoc, Stoic",2-3x/week,Rarely,16-20,Weekly,9 hours,9+,1,Weekly,Rarely,2-3x/week,Never,Positive,"Hopeful, Tired",Agree,Strongly agree,Strongly agree,Strongly disagree,Journaling prompts,Data security
08/23/2025 08:25:00,Agree,India,Researcher,47,Prefer not to say,Reflectly,Daily,2-3x/week,21-30,Always,9 hours,3-4,3,Never,Daily,Sometimes,Rarely,Positive,"Anger, Hopeful, Tired",Agree,Strongly disagree,Strongly agree,Disagree,Journaling prompts,Privacy concerns
08/21/2025 12:22:00,Agree,India,Researcher,50,Prefer not to say,"Replika, Insight Timer, Sanvello, Stoic, Daylio, MindShift, Calm, MindDoc, Headspace, Moodpath, None, Reflectly, Wysa",Daily,Weekly,1-5,Daily,4 hours,5-6,5,Rarely,Sometimes,Always,Daily,Neutral,"Calm, Excited, Tired, Anger",Strongly agree,Agree,Agree,Disagree,Better privacy controls,Addiction to apps
08/24/2025 14:47:00,Agree,India,Other,47,Male,"Stoic, Replika, Headspace, MindDoc, MindShift",Rarely,Never,6-10,Daily,8 hour sleep,7-8,4,Sometimes,2-3x/week,2-3x/week,Always,Neutral,"Frustrated, Lonely, Stressed, Anger, Grateful",Agree,Agree,Strongly disagree,Strongly disagree,Better AI responses,Stigma around mental health apps
08/24/2025 19:56:00,Agree,India,Working Professional,58,Non-binary,"Sanvello, Headspace, Insight Timer, Moodpath, MindShift, Replika",2-3x/week,2-3x/week,1-5,Daily,9 hours,0,2,Sometimes,Sometimes,2-3x/week,Always,Positive,"Hopeful, Joy, Calm, Tired",Disagree,Neutral,Disagree,Disagree,Community support,Over-reliance on AI
08/21/2025 09:32:00,Agree,India,Freelancer,32,Male,"Daylio, Insight Timer, MindShift, Wysa, Headspace, Reflectly, Stoic, Replika, Moodpath",2-3x/week,Daily,30+,Rarely,8 hour sleep,5-6,3,2-3x/week,Rarely,Always,Weekly,Negative,"Tired, Lonely",Agree,Disagree,Disagree,Agree,Voice input,Over-reliance on AI
08/24/2025 05:24:00,Agree,India,Other,19,Non-binary,"Sanvello, Youper, Stoic, None, Jour, Reflectly, Daylio, Moodpath, Replika, Headspace, MindShift, MindDoc, Insight Timer, Wysa",Weekly,2-3x/week,30+,Sometimes,6 hours,1-2,5,2-3x/week,Weekly,2-3x/week,Never,Positive,"Frustrated, Hopeful, Excited",Neutral,Neutral,Agree,Neutral,Community support,AI accuracy
08/24/2025 14:03:00,Agree,India,Student,35,Female,"None, Insight Timer, Moodpath, Youper, MindShift, Sanvello, Calm",Weekly,Always,11-15,Rarely,7 hours,9+,1,Daily,Daily,Sometimes,Weekly,Neutral,"Overwhelmed, Hopeful",Strongly agree,Strongly agree,Neutral,Strongly disagree,Progress tracking,Cost
08/26/2025 17:48:00,Agree,India,Student,21,Non-binary,"Stoic, Sanvello, Insight Timer, Moodpath, Reflectly, Wysa, None, Youper, Headspace, Replika, Calm, MindShift, Daylio, MindDoc",Daily,Rarely,16-20,Weekly,10 hours,3-4,1,Daily,Rarely,Daily,Daily,Negative,"Stressed, Peaceful, Excited, Sadness",Neutral,Strongly agree,Strongly disagree,Strongly disagree,Better AI responses,Stigma around mental health apps
08/26/2025 19:14:00,Agree,India,Other,25,Prefer not to say,"Moodpath, None, Calm, Youper, Jour, Stoic, Sanvello, Daylio, Replika, Insight Timer, Wysa, MindDoc, MindShift",2-3x/week,Sometimes,0,Weekly,7 hours,9+,4,Rarely,Daily,Always,Always,Positive,"Excited, Tired, Stressed, Hopeful, Anxiety",Agree,Strongly disagree,Neutral,Strongly agree,Offline functionality,Cost
08/24/2025 06:50:00,Agree,India,Researcher,64,Non-binary,"Headspace, Sanvello, Reflectly, Jour",Sometimes,2-3x/week,11-15,Daily,5 hours,3-4,3,Always,2-3x/week,Always,Rarely,Neutral,"Lonely, Anxiety",Strongly disagree,Strongly agree,Agree,Strongly disagree,Better UI/UX,Privacy concerns
08/24/2025 09:22:00,Agree,India,Freelancer,25,Male,"Calm, Daylio, Wysa, Replika, Sanvello, Stoic, Insight Timer, Reflectly, Jour, MindDoc, Headspace, Moodpath",Sometimes,Daily,6-10,2-3x/week,4 hours,9+,4,Always,Rarely,Never,Sometimes,Negative,"Lonely, Calm",Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Professional support integration,Lack of human connection
08/24/2025 18:50:00,Agree,India,Teacher,41,Prefer not to say,"Stoic, Insight Timer, Replika, Sanvello, Calm, Moodpath, Wysa, None, Youper, Reflectly, MindDoc",Rarely,Always,21-30,Daily,7 hours,1-2,4,Always,Never,Sometimes,Rarely,Negative,"Frustrated, Calm, Joy, Tired",Neutral,Strongly disagree,Neutral,Neutral,Integration with other apps,Lack of human connection
08/23/2025 05:21:00,Agree,India,Other,34,Prefer not to say,"Sanvello, Wysa, Youper, None, Replika, Headspace, Insight Timer",Sometimes,Never,1-5,Rarely,10+ hours,0,5,Always,Daily,Sometimes,Daily,Positive,"Grateful, Hopeful, Anxiety",Strongly agree,Agree,Strongly agree,Strongly disagree,Offline functionality,Lack of human connection
08/26/2025 02:26:00,Agree,India,Teacher,47,Non-binary,Insight Timer,Daily,Sometimes,21-30,Never,9 hours,0,2,Rarely,Rarely,Sometimes,Never,Positive,"Lonely, Peaceful, Calm, Sadness, Overwhelmed",Disagree,Neutral,Neutral,Disagree,More personalization,Lack of human connection
08/21/2025 05:06:00,Agree,India,Healthcare Worker,31,Non-binary,"MindDoc, Wysa, Reflectly, Daylio, Insight Timer, Jour, Calm, None, Youper, Headspace",Sometimes,Always,21-30,Weekly,10 hours,5-6,3,Never,Rarely,Always,Weekly,Positive,"Peaceful, Frustrated, Overwhelmed",Disagree,Neutral,Disagree,Disagree,Professional support integration,Lack of human connection
08/21/2025 18:43:00,Agree,India,Freelancer,40,Male,"Reflectly, MindDoc, Headspace, Replika, MindShift, Moodpath",Always,Always,0,Rarely,7 hours,3-4,4,Weekly,Never,Weekly,Sometimes,Neutral,"Lonely, Hopeful, Excited, Anger",Agree,Neutral,Disagree,Strongly disagree,Better privacy controls,Privacy concerns
08/22/2025 20:23:00,Agree,India,Working Professional,63,Male,"Stoic, Headspace, Jour, Replika, Insight Timer, Daylio, Wysa, Calm, Youper",Rarely,Never,1-5,2-3x/week,9 hours,5-6,6+,Always,Weekly,Rarely,Always,Neutral,"Joy, Peaceful, Frustrated, Overwhelmed",Neutral,Neutral,Disagree,Disagree,Community support,Stigma around mental health apps
08/21/2025 15:04:00,Agree,India,Working Professional,56,Non-binary,"Calm, Daylio, MindShift, Moodpath, Wysa, Sanvello, Insight Timer, Reflectly, Replika, Youper, None, MindDoc, Jour",Always,Daily,16-20,Rarely,5 hours,3-4,3,Daily,Daily,Weekly,Always,Positive,"Hopeful, Overwhelmed, Sadness, Anxiety, Tired",Neutral,Strongly disagree,Strongly disagree,Strongly agree,Mood tracking,Cost
08/23/2025 04:39:00,Agree,India,Teacher,34,Female,Wysa,Always,Rarely,30+,Weekly,10+ hours,5-6,1,Never,Never,Weekly,Always,Negative,"Anger, Sadness, Peaceful, Hopeful, Lonely",Strongly agree,Disagree,Strongly disagree,Disagree,More personalization,Data security
08/21/2025 19:06:00,Agree,India,Teacher,30,Prefer not to say,"Jour, Daylio, Stoic, Insight Timer",2-3x/week,Rarely,6-10,Always,8 hour sleep,3-4,4,Sometimes,Sometimes,Always,Rarely,Negative,"Grateful, Anger",Strongly disagree,Strongly disagree,Neutral,Agree,Professional support integration,AI accuracy
08/26/2025 01:44:00,Agree,India,Healthcare Worker,50,Non-binary,"Insight Timer, Headspace, Youper, Moodpath, MindShift, None, Jour, Calm, Stoic, Replika, Wysa, Reflectly, Daylio, MindDoc",Weekly,Rarely,21-30,Daily,5 hours,1-2,0,Weekly,Sometimes,Rarely,Sometimes,Negative,"Stressed, Sadness, Anger",Strongly agree,Disagree,Disagree,Neutral,Better privacy controls,Over-reliance on AI
08/26/2025 15:02:00,Agree,India,Freelancer,63,Non-binary,"Stoic, Youper, Calm, Insight Timer, Reflectly, MindShift, Wysa",Daily,Weekly,30+,Always,9 hours,7-8,0,Daily,Rarely,Daily,Rarely,Positive,"Overwhelmed, Anxiety, Frustrated, Peaceful",Strongly disagree,Strongly disagree,Disagree,Neutral,More personalization,Technical issues
08/21/2025 02:52:00,Agree,India,Healthcare Worker,28,Female,"Youper, Replika, Headspace, MindDoc, Calm, Sanvello, Stoic, Wysa, Moodpath, MindShift, Reflectly, Jour, None, Insight Timer",Daily,Sometimes,30+,Daily,8 hour sleep,7-8,3,Daily,Rarely,Weekly,Always,Positive,"Frustrated, Anger",Agree,Agree,Strongly agree,Disagree,Progress tracking,AI accuracy
08/24/2025 22:03:00,Agree,India,Researcher,36,Male,"Sanvello, Daylio",Rarely,2-3x/week,30+,Daily,7 hours,1-2,3,Rarely,2-3x/week,Weekly,Rarely,Positive,"Peaceful, Tired, Hopeful",Disagree,Strongly agree,Agree,Strongly disagree,Mood tracking,Data security
08/25/2025 14:24:00,Agree,India,Healthcare Worker,20,Female,Stoic,Always,Rarely,16-20,Always,9 hours,9+,4,2-3x/week,Never,Never,Never,Neutral,"Sadness, Peaceful",Disagree,Disagree,Disagree,Agree,Better AI responses,Addiction to apps
08/26/2025 11:39:00,Agree,India,Other,54,Male,"MindShift, Headspace, Daylio, Stoic, Moodpath",Always,Weekly,30+,Never,7 hours,5-6,4,Sometimes,2-3x/week,Rarely,Sometimes,Negative,"Hopeful, Lonely",Disagree,Disagree,Disagree,Strongly agree,Better AI responses,AI accuracy
08/23/2025 11:24:00,Agree,India,Teacher,36,Female,"Moodpath, Youper, Wysa, None, Jour, Sanvello, Daylio, Stoic, MindShift, Reflectly, Insight Timer, MindDoc",Daily,Weekly,1-5,2-3x/week,9 hours,1-2,6+,2-3x/week,Sometimes,Rarely,Daily,Positive,"Sadness, Overwhelmed, Excited",Disagree,Strongly disagree,Strongly agree,Disagree,Journaling prompts,Data security
08/21/2025 22:04:00,Agree,India,Teacher,36,Prefer not to say,"Youper, Sanvello, Insight Timer, Daylio, MindShift, Reflectly, Headspace, Calm, Moodpath, MindDoc, Replika, Jour",Rarely,Never,11-15,Never,6 hours,7-8,2,2-3x/week,Weekly,Weekly,Sometimes,Neutral,"Peaceful, Anxiety",Strongly agree,Agree,Strongly disagree,Strongly disagree,Better AI responses,None
08/23/2025 12:40:00,Agree,India,Researcher,25,Non-binary,"None, Calm, Daylio, Wysa, Headspace",Sometimes,Never,1-5,Daily,6 hours,0,2,2-3x/week,Weekly,Daily,Never,Neutral,"Tired, Peaceful, Stressed, Joy",Neutral,Disagree,Disagree,Agree,Journaling prompts,Lack of human connection
08/26/2025 00:24:00,Agree,India,Working Professional,18,Non-binary,"Moodpath, Sanvello, Youper, MindShift, Stoic",Daily,Daily,16-20,Sometimes,10+ hours,7-8,0,Never,Rarely,2-3x/week,Never,Neutral,"Joy, Peaceful, Overwhelmed",Strongly agree,Strongly agree,Strongly disagree,Agree,Professional support integration,Stigma around mental health apps
08/21/2025 07:05:00,Agree,India,Teacher,22,Non-binary,"MindDoc, Reflectly, Headspace, Daylio, Stoic, Moodpath, Sanvello, Jour, MindShift, Replika, Youper, Calm, Wysa",Always,Sometimes,0,Always,7 hours,3-4,2,Never,Never,Weekly,Daily,Negative,"Lonely, Stressed, Grateful",Neutral,Strongly disagree,Neutral,Neutral,Mood tracking,Privacy concerns
08/25/2025 17:57:00,Agree,India,Freelancer,63,Prefer not to say,"MindShift, Replika, Reflectly, Daylio, Insight Timer, MindDoc, Calm, Youper, Moodpath, Stoic",Never,Weekly,30+,Sometimes,8 hour sleep,7-8,2,Daily,Always,Never,Rarely,Positive,"Grateful, Lonely, Joy",Strongly agree,Disagree,Disagree,Agree,Community support,Lack of human connection
08/22/2025 01:20:00,Agree,India,Teacher,42,Male,"Daylio, Sanvello, Stoic",2-3x/week,Rarely,1-5,Always,5 hours,7-8,1,2-3x/week,2-3x/week,Rarely,Sometimes,Neutral,"Grateful, Hopeful, Anxiety",Disagree,Strongly agree,Strongly disagree,Disagree,Journaling prompts,AI accuracy
08/24/2025 01:53:00,Agree,India,Teacher,36,Prefer not to say,"Moodpath, Wysa, None, Calm, Reflectly, MindDoc, Headspace, Replika, MindShift, Insight Timer, Daylio, Jour",Weekly,Sometimes,6-10,Daily,5 hours,3-4,0,Daily,Daily,Never,Never,Neutral,"Excited, Anxiety, Sadness, Stressed",Neutral,Neutral,Agree,Strongly disagree,Professional support integration,Other
08/21/2025 09:07:00,Agree,India,Freelancer,21,Female,"Youper, Insight Timer, Calm, Jour, Sanvello, MindShift, Daylio, Reflectly, MindDoc, Headspace, Stoic, Wysa, Replika, None",Never,Daily,0,Sometimes,5 hours,7-8,2,Weekly,Always,2-3x/week,Daily,Negative,"Sadness, Lonely, Excited, Anger, Overwhelmed",Disagree,Strongly agree,Disagree,Strongly disagree,Journaling prompts,Data security
08/25/2025 15:45:00,Agree,India,Freelancer,39,Female,"MindShift, Sanvello, Replika, Moodpath, Wysa, Reflectly, Jour, MindDoc, Daylio, Youper, Headspace, None",Rarely,Sometimes,11-15,Always,10+ hours,1-2,0,Weekly,Rarely,Daily,Weekly,Negative,"Grateful, Anxiety, Excited, Lonely",Strongly disagree,Agree,Agree,Strongly disagree,More personalization,Lack of human connection
08/21/2025 07:58:00,Agree,India,Freelancer,49,Female,"Headspace, Reflectly, Sanvello, Insight Timer, Youper, Moodpath, Wysa, None, MindDoc",Daily,Always,30+,Daily,10+ hours,9+,4,Always,Never,Always,Weekly,Positive,"Sadness, Excited, Grateful, Lonely",Strongly disagree,Strongly agree,Strongly agree,Agree,Mood tracking,Data security
08/26/2025 10:35:00,Agree,India,Researcher,59,Male,"Stoic, Replika, None, MindShift, Daylio, Reflectly, Headspace, Sanvello",Never,Rarely,21-30,Always,7 hours,7-8,2,Weekly,Always,Weekly,Always,Neutral,"Excited, Calm, Joy, Frustrated, Peaceful",Disagree,Agree,Agree,Agree,Community support,Privacy concerns
08/26/2025 20:55:00,Agree,India,Teacher,54,Prefer not to say,"None, Youper",Daily,Sometimes,30+,Never,6 hours,5-6,2,Never,Daily,Never,Always,Neutral,"Overwhelmed, Grateful, Frustrated",Strongly agree,Agree,Disagree,Strongly agree,Better UI/UX,None
08/21/2025 02:42:00,Agree,India,Teacher,47,Non-binary,"Wysa, Stoic, None, MindShift, Reflectly, Moodpath, Jour, Sanvello",2-3x/week,Sometimes,16-20,Never,8 hour sleep,5-6,4,Never,Always,Sometimes,Weekly,Neutral,"Peaceful, Tired, Sadness",Strongly agree,Neutral,Strongly agree,Agree,Better UI/UX,Stigma around mental health apps
08/25/2025 10:48:00,Agree,India,Teacher,32,Male,"Moodpath, Daylio, Headspace",Rarely,Never,30+,Rarely,4 hours,3-4,4,Never,Weekly,Weekly,2-3x/week,Positive,"Lonely, Frustrated",Strongly disagree,Strongly agree,Disagree,Strongly disagree,Community support,Addiction to apps
08/22/2025 02:33:00,Agree,India,Other,47,Non-binary,"Reflectly, Insight Timer, Headspace",Rarely,Rarely,0,Sometimes,5 hours,5-6,5,Always,Daily,Weekly,Sometimes,Negative,"Tired, Frustrated",Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Mood tracking,Technical issues
08/21/2025 01:22:00,Agree,India,Freelancer,39,Prefer not to say,"Moodpath, Daylio, Headspace, Reflectly, Wysa, MindDoc, Youper, Jour, Insight Timer, None, Stoic",Never,Rarely,30+,Rarely,8 hour sleep,9+,1,Daily,Always,Sometimes,Sometimes,Neutral,"Anxiety, Anger",Neutral,Disagree,Neutral,Agree,Better AI responses,Technical issues
08/21/2025 20:36:00,Agree,India,Healthcare Worker,24,Non-binary,"Insight Timer, Replika, Daylio, Calm, Moodpath, Reflectly, Stoic, Youper, Wysa",Weekly,Never,1-5,Always,4 hours,1-2,4,2-3x/week,Never,Daily,Weekly,Negative,"Excited, Lonely",Strongly agree,Strongly disagree,Strongly disagree,Agree,Voice input,Stigma around mental health apps
08/23/2025 18:14:00,Agree,India,Teacher,43,Non-binary,"MindDoc, Stoic, Headspace, MindShift, Insight Timer",Daily,Daily,1-5,Rarely,10+ hours,5-6,5,Daily,Rarely,Always,Never,Neutral,"Anger, Calm, Excited, Stressed, Frustrated",Strongly disagree,Agree,Agree,Neutral,Offline functionality,Cost
08/26/2025 15:23:00,Agree,India,Student,37,Female,"Replika, Calm, Jour, Headspace",2-3x/week,Sometimes,6-10,Rarely,7 hours,9+,0,Weekly,Sometimes,Rarely,2-3x/week,Negative,"Excited, Sadness",Disagree,Strongly disagree,Disagree,Disagree,Better AI responses,Other
08/26/2025 13:52:00,Agree,India,Healthcare Worker,23,Non-binary,"Sanvello, Insight Timer, MindShift, Reflectly, MindDoc, Jour, Headspace",Rarely,Always,6-10,Daily,7 hours,0,1,Weekly,2-3x/week,2-3x/week,Rarely,Neutral,"Frustrated, Calm, Overwhelmed",Agree,Strongly disagree,Neutral,Strongly agree,Voice input,None
08/22/2025 13:20:00,Agree,India,Teacher,33,Male,"Youper, Jour, Stoic, MindShift, MindDoc",Never,Weekly,11-15,2-3x/week,5 hours,3-4,5,Sometimes,Never,Daily,2-3x/week,Negative,"Overwhelmed, Tired, Lonely, Grateful, Hopeful",Disagree,Strongly disagree,Disagree,Disagree,More personalization,Over-reliance on AI
08/21/2025 02:55:00,Agree,India,Student,43,Male,"Jour, Daylio, Headspace, Sanvello, Youper, Reflectly, Moodpath, Replika, None, MindDoc, Stoic",Always,Daily,16-20,Rarely,8 hour sleep,0,4,Sometimes,Always,Sometimes,Weekly,Positive,"Overwhelmed, Joy, Hopeful, Calm",Disagree,Strongly disagree,Neutral,Neutral,Offline functionality,Stigma around mental health apps
